ID,Age,Gender,Name,Birth,Race,Home City,Home State,Amount Spent,Estimated Income,Destination
1708,34,Male,Customer 1708,1962-12-01,Black,Boston,Massachusetts,9579.04,28027.37,Alaska
1709,57,Male,Customer 1709,2002-12-28,Black,Houston,Texas,4527.08,91910.2,Hawaii
1710,79,Male,Customer 1710,1997-03-28,White,Portland,Oregon,2809.21,90739.61,South America
1711,46,Female,Customer 1711,1955-05-28,Other,Houston,Texas,2337.4,56216.94,Alaska
1712,33,Male,Customer 1712,1964-09-07,Black,Philadelphia,Pennsylvania,1466.17,39170.42,South America
1713,49,Female,Customer 1713,1988-01-07,Hispanic,Nashville,Tennessee,6689.91,107144.89,South America
1714,61,Male,Customer 1714,1963-08-06,White,New Orleans,Louisiana,5353.5,96984.87,Europe
1715,24,Male,Customer 1715,1978-07-28,Hispanic,Seattle,Washington,8942.43,97784.6,Alaska
1716,37,Female,Customer 1716,1967-01-08,Asian,Philadelphia,Pennsylvania,2176.73,51001.89,Alaska
1717,55,Female,Customer 1717,1967-09-16,White,Philadelphia,Pennsylvania,4098.5,137726.54,Hawaii
1718,61,Female,Customer 1718,1952-07-03,Other,Miami,Florida,6007.73,147620.58,Asia
1719,80,Male,Customer 1719,1957-04-25,Hispanic,San Antonio,Texas,9815.2,124874.02,Europe
1720,18,Male,Customer 1720,1952-08-02,Hispanic,Miami,Florida,6260.9,50505.97,Asia
1721,26,Male,Customer 1721,1963-01-12,Asian,Miami,Florida,6032.87,99788.97,South America
1722,75,Male,Customer 1722,1996-10-13,Asian,New Orleans,Louisiana,9973.7,119438.25,Middle East & Africa
1723,80,Female,Customer 1723,1985-09-25,White,Miami,Florida,6345.3,79142.8,South America
1724,33,Male,Customer 1724,1968-06-16,White,Las Vegas,Nevada,4923.94,44431.95,Asia
1725,24,Male,Customer 1725,1975-08-14,White,Los Angeles,California,7491.89,140345.37,Europe
1726,19,Female,Customer 1726,1974-02-07,White,Atlanta,Georgia,2709.32,59929.34,Asia
1727,74,Male,Customer 1727,1955-03-20,Asian,Nashville,Tennessee,5053.26,136478.77,Middle East & Africa
1728,36,Male,Customer 1728,1996-06-24,Hispanic,New York,New York,9526.54,93081.2,South America
1729,52,Female,Customer 1729,1978-06-04,Black,Atlanta,Georgia,2410.77,80557.14,Hawaii
1730,63,Male,Customer 1730,1962-03-04,Other,Atlanta,Georgia,4431.64,68513.92,Middle East & Africa
1731,34,Male,Customer 1731,1996-09-13,Hispanic,San Antonio,Texas,2300.93,72886.18,South America
1732,59,Female,Customer 1732,1986-12-06,Asian,New York,New York,2879.09,149122.64,Alaska
1733,64,Male,Customer 1733,1994-05-11,Asian,San Antonio,Texas,4485.31,63240.64,Europe
1734,37,Female,Customer 1734,2003-08-24,White,Atlanta,Georgia,7184.15,147115.97,Alaska
1735,41,Male,Customer 1735,1973-11-04,Hispanic,Austin,Texas,9799.17,103292.93,Asia
1736,48,Male,Customer 1736,1997-01-21,Black,Dallas,Texas,8363.82,111153.96,Asia
1737,21,Female,Customer 1737,1977-01-09,Hispanic,San Antonio,Texas,8872.06,88978.64,Europe
1738,77,Male,Customer 1738,2000-01-24,Other,Las Vegas,Nevada,3405.7,146778.72,Asia
1739,52,Female,Customer 1739,1995-04-08,Black,Portland,Oregon,6256.05,48261.18,South America
1740,69,Male,Customer 1740,1989-09-17,Asian,Los Angeles,California,9058.6,124764.65,Alaska
1741,50,Male,Customer 1741,1983-03-24,Hispanic,Miami,Florida,2346.66,78034.15,Hawaii
1742,57,Male,Customer 1742,1964-01-14,Asian,Las Vegas,Nevada,2904.17,53039.6,Middle East & Africa
1743,45,Female,Customer 1743,1971-05-03,Asian,Portland,Oregon,7398.76,64589.03,Asia
1744,37,Female,Customer 1744,2000-07-17,Hispanic,Nashville,Tennessee,5202.49,122380.1,Hawaii
1745,68,Female,Customer 1745,1974-03-18,Asian,Nashville,Tennessee,4032.0,44529.56,Alaska
1746,40,Male,Customer 1746,1969-04-03,Black,Boston,Massachusetts,5099.02,82640.13,Alaska
1747,78,Male,Customer 1747,1962-05-03,Black,Portland,Oregon,8536.38,53589.22,Alaska
1748,32,Female,Customer 1748,1983-08-13,White,San Francisco,California,3500.6,36868.61,Hawaii
1749,43,Male,Customer 1749,1978-05-12,Hispanic,New York,New York,3877.23,128299.64,Hawaii
1750,65,Male,Customer 1750,1999-10-10,Asian,San Antonio,Texas,3587.66,146416.65,Hawaii
1751,58,Female,Customer 1751,1994-03-10,Asian,Los Angeles,California,2401.81,51578.75,South America
1752,55,Male,Customer 1752,1962-03-18,White,Dallas,Texas,9285.76,83427.79,Asia
1753,52,Male,Customer 1753,1999-08-10,White,Chicago,Illinois,7241.03,47208.87,Hawaii
1754,36,Female,Customer 1754,1997-07-17,Other,Austin,Texas,1642.5,88976.01,South America
1755,39,Male,Customer 1755,1980-03-19,Asian,San Antonio,Texas,6644.86,99498.22,Alaska
1756,44,Male,Customer 1756,1985-08-28,Black,Phoenix,Arizona,8464.01,72696.57,Alaska
1757,73,Female,Customer 1757,1973-04-24,Other,Dallas,Texas,3090.64,57784.56,Asia
1758,30,Male,Customer 1758,1977-02-02,Asian,Atlanta,Georgia,5728.66,36695.95,South America
1759,23,Female,Customer 1759,1970-12-05,Asian,New York,New York,2355.46,58936.67,South America
1760,32,Female,Customer 1760,1978-02-03,White,Austin,Texas,8437.73,57621.64,Asia
1761,54,Male,Customer 1761,1960-08-27,Black,New Orleans,Louisiana,9789.19,62061.12,Middle East & Africa
1762,69,Female,Customer 1762,1972-06-02,Hispanic,Atlanta,Georgia,8619.78,43805.94,Europe
1763,46,Female,Customer 1763,1980-12-25,Other,Chicago,Illinois,2728.81,141186.1,Hawaii
1764,40,Male,Customer 1764,1980-08-11,Other,Denver,Colorado,1514.55,41407.34,South America
1765,67,Female,Customer 1765,1968-12-24,Black,Chicago,Illinois,6803.91,124255.5,Hawaii
1766,47,Female,Customer 1766,1975-06-25,Asian,Nashville,Tennessee,3597.63,93161.59,South America
1767,34,Female,Customer 1767,1964-06-10,White,Chicago,Illinois,1845.8,119159.36,Asia
1768,33,Male,Customer 1768,1971-11-01,Other,Houston,Texas,7132.36,115602.12,Alaska
1769,22,Female,Customer 1769,1974-03-08,Black,Nashville,Tennessee,7425.1,140746.85,Alaska
1770,59,Female,Customer 1770,1974-05-14,Other,Denver,Colorado,7084.72,23840.34,South America
1771,45,Female,Customer 1771,2004-07-24,Black,Nashville,Tennessee,7021.0,133531.22,Hawaii
1772,28,Female,Customer 1772,1961-10-11,Black,Los Angeles,California,7588.84,114492.97,Asia
1773,60,Female,Customer 1773,1975-04-19,Black,Portland,Oregon,7918.65,33677.8,Middle East & Africa
1774,74,Male,Customer 1774,1980-11-27,Asian,Phoenix,Arizona,5986.86,140008.14,Middle East & Africa
1775,21,Male,Customer 1775,1985-09-22,Hispanic,Dallas,Texas,1609.21,36674.09,Hawaii
1776,66,Male,Customer 1776,1987-08-04,Hispanic,Houston,Texas,6266.73,116575.44,South America
1777,75,Male,Customer 1777,1987-04-05,Asian,Seattle,Washington,1086.37,126117.4,Middle East & Africa
1778,45,Male,Customer 1778,1963-07-18,Hispanic,Miami,Florida,6411.15,104693.88,Middle East & Africa
1779,53,Male,Customer 1779,1969-11-22,Black,Chicago,Illinois,9398.57,58497.2,Asia
1780,27,Female,Customer 1780,1985-08-16,Other,Nashville,Tennessee,3087.57,48920.23,Asia
1781,68,Female,Customer 1781,2003-12-24,Other,San Francisco,California,3447.46,123481.38,South America
1782,35,Female,Customer 1782,1971-02-18,Black,Chicago,Illinois,5564.35,100684.52,Alaska
1783,78,Male,Customer 1783,1962-03-20,Asian,Dallas,Texas,9509.57,51444.67,Europe
1784,66,Female,Customer 1784,1994-11-02,Black,Dallas,Texas,7452.32,87441.47,Middle East & Africa
1785,65,Male,Customer 1785,1980-02-27,White,Chicago,Illinois,7015.98,83740.12,Hawaii
1786,20,Male,Customer 1786,1973-03-19,White,San Antonio,Texas,3292.81,109536.57,South America
1787,60,Male,Customer 1787,1962-03-13,Asian,Chicago,Illinois,8413.01,104784.14,Europe
1788,77,Male,Customer 1788,2005-01-20,Black,Portland,Oregon,4217.68,57484.9,Asia
1789,77,Female,Customer 1789,2004-04-19,Other,New York,New York,6882.42,68230.37,Europe
1790,53,Female,Customer 1790,1955-03-21,Black,San Diego,California,6068.44,128367.62,Hawaii
1791,20,Female,Customer 1791,1970-08-10,Hispanic,Houston,Texas,9991.62,58403.79,Middle East & Africa
1792,47,Male,Customer 1792,1976-06-24,White,Portland,Oregon,1738.34,57577.79,Hawaii
1793,44,Male,Customer 1793,1988-08-18,Black,Los Angeles,California,3580.78,60533.69,Middle East & Africa
1794,46,Male,Customer 1794,1950-11-23,Hispanic,Denver,Colorado,9009.54,87256.12,Europe
1795,70,Female,Customer 1795,1996-06-15,Hispanic,Houston,Texas,4048.06,140958.58,Middle East & Africa
1796,26,Female,Customer 1796,1987-05-03,Hispanic,Nashville,Tennessee,1529.23,60292.23,Europe
1797,63,Female,Customer 1797,1959-12-02,White,Atlanta,Georgia,6844.05,32440.65,Middle East & Africa
1798,66,Female,Customer 1798,1950-01-27,Black,San Francisco,California,1861.08,21285.74,Hawaii
1799,64,Male,Customer 1799,1977-12-21,Other,Philadelphia,Pennsylvania,4038.3,34969.07,Middle East & Africa
1800,21,Male,Customer 1800,1984-10-08,Black,Los Angeles,California,7483.97,106486.73,Europe
1801,20,Female,Customer 1801,1959-12-12,Black,Portland,Oregon,5193.03,48341.52,Hawaii
1802,77,Female,Customer 1802,1998-10-17,Black,Phoenix,Arizona,2139.63,149759.8,Hawaii
1803,33,Female,Customer 1803,1951-07-20,White,Chicago,Illinois,2832.85,107526.8,South America
1804,32,Male,Customer 1804,1960-07-05,White,Philadelphia,Pennsylvania,9716.95,109145.51,Hawaii
1805,74,Male,Customer 1805,2005-07-19,Hispanic,Boston,Massachusetts,8761.43,49456.96,Asia
1806,50,Male,Customer 1806,1983-06-11,White,San Diego,California,7356.9,69387.98,South America
1807,42,Male,Customer 1807,1968-04-07,White,Houston,Texas,2113.59,97916.72,South America
1808,57,Male,Customer 1808,1950-12-26,Other,Dallas,Texas,8626.15,32104.99,Europe
1809,20,Male,Customer 1809,1981-01-06,Asian,Boston,Massachusetts,8120.68,65004.38,Europe
1810,38,Female,Customer 1810,1988-11-08,Hispanic,Philadelphia,Pennsylvania,6173.3,122013.63,Middle East & Africa
1811,61,Female,Customer 1811,1984-07-26,Hispanic,Phoenix,Arizona,8778.76,129242.29,Alaska
1812,40,Male,Customer 1812,1975-06-09,Hispanic,Dallas,Texas,3269.92,103940.49,Hawaii
1813,25,Female,Customer 1813,1952-06-10,White,Los Angeles,California,4481.69,90542.48,Middle East & Africa
1814,25,Female,Customer 1814,1969-07-18,Hispanic,Philadelphia,Pennsylvania,1617.55,61836.3,Europe
1815,35,Female,Customer 1815,1967-11-26,White,Houston,Texas,9406.1,55630.07,South America
1816,64,Male,Customer 1816,1984-02-04,Hispanic,Chicago,Illinois,8187.82,133486.44,Alaska
1817,49,Male,Customer 1817,1995-11-02,Asian,New Orleans,Louisiana,9194.39,105306.06,South America
1818,43,Female,Customer 1818,1956-05-24,White,Las Vegas,Nevada,4994.14,130790.81,Middle East & Africa
1819,23,Female,Customer 1819,1982-12-18,Other,San Francisco,California,4460.49,57669.41,Europe
1820,37,Female,Customer 1820,1980-04-23,Other,New York,New York,8391.44,44256.91,Europe
1821,23,Male,Customer 1821,1981-10-25,Black,San Antonio,Texas,1244.04,125274.98,Alaska
1822,56,Female,Customer 1822,1993-05-28,Asian,Las Vegas,Nevada,6252.54,74266.61,Asia
1823,52,Male,Customer 1823,1965-09-25,White,Boston,Massachusetts,4247.26,123273.25,Middle East & Africa
1824,49,Male,Customer 1824,1994-12-25,Black,Portland,Oregon,7992.23,39536.96,South America
1825,80,Female,Customer 1825,1951-02-27,Black,Nashville,Tennessee,8171.88,123860.74,Alaska
1826,76,Male,Customer 1826,1959-12-23,Other,Houston,Texas,6214.39,62127.09,Asia
1827,76,Female,Customer 1827,1978-01-18,Hispanic,Austin,Texas,3105.62,52359.24,Asia
1828,60,Male,Customer 1828,1972-02-28,Other,Miami,Florida,2718.65,125923.44,South America
1829,52,Female,Customer 1829,1993-12-04,Hispanic,Atlanta,Georgia,9174.1,98852.99,Hawaii
1830,54,Female,Customer 1830,1969-05-15,Black,San Diego,California,5008.46,115733.33,Middle East & Africa
1831,76,Male,Customer 1831,1970-05-22,Other,Portland,Oregon,3715.91,147215.78,South America
1832,74,Female,Customer 1832,1992-11-04,Other,Chicago,Illinois,8860.44,82554.68,Alaska
1833,26,Male,Customer 1833,1978-04-08,White,San Francisco,California,5210.88,32353.17,South America
1834,19,Female,Customer 1834,1981-04-24,Hispanic,Denver,Colorado,9972.82,54621.08,Europe
1835,66,Male,Customer 1835,1958-12-01,White,Boston,Massachusetts,8157.25,46988.64,South America
1836,43,Female,Customer 1836,1994-03-03,Hispanic,Los Angeles,California,2259.53,140140.24,Europe
1837,59,Male,Customer 1837,1954-01-26,Other,San Francisco,California,9060.98,124729.62,Europe
1838,35,Male,Customer 1838,1951-12-04,Black,Los Angeles,California,7966.4,49898.85,Europe
1839,22,Male,Customer 1839,1998-03-01,Hispanic,Austin,Texas,2360.93,147690.14,South America
1840,42,Male,Customer 1840,1961-12-21,Asian,Chicago,Illinois,1401.2,105716.99,Asia
1841,32,Female,Customer 1841,1988-08-10,Black,New York,New York,9639.36,95597.32,Europe
1842,68,Female,Customer 1842,1998-09-06,Asian,Boston,Massachusetts,3964.24,39460.47,Alaska
1843,29,Female,Customer 1843,1972-02-04,Hispanic,Boston,Massachusetts,9122.86,122060.61,Europe
1844,52,Male,Customer 1844,1970-04-19,White,Los Angeles,California,8576.86,103435.79,South America
1845,54,Male,Customer 1845,1954-12-05,Asian,San Antonio,Texas,8830.6,132639.45,Alaska
1846,71,Female,Customer 1846,1999-08-26,Asian,Miami,Florida,4823.31,119471.56,Asia
1847,78,Female,Customer 1847,1980-06-03,Asian,Nashville,Tennessee,1689.71,46612.81,Hawaii
1848,19,Male,Customer 1848,1999-09-19,White,Los Angeles,California,7364.13,85934.11,South America
1849,61,Female,Customer 1849,1998-08-11,Other,New Orleans,Louisiana,6163.58,147965.79,Alaska
1850,49,Male,Customer 1850,1952-12-16,Other,Chicago,Illinois,7336.25,64850.08,South America
1851,18,Female,Customer 1851,1984-10-05,Hispanic,San Diego,California,3110.19,139392.45,South America
1852,24,Male,Customer 1852,1974-09-01,White,Denver,Colorado,2773.77,91316.16,Asia
1853,67,Male,Customer 1853,1984-09-14,Hispanic,New Orleans,Louisiana,2448.27,90603.83,Asia
1854,28,Male,Customer 1854,1952-10-10,Black,Phoenix,Arizona,5035.75,83611.04,South America
1855,25,Female,Customer 1855,1972-03-06,Hispanic,New Orleans,Louisiana,3342.3,115528.81,Middle East & Africa
1856,23,Female,Customer 1856,2003-05-05,Black,San Diego,California,6094.35,29038.32,Asia
1857,35,Female,Customer 1857,1975-09-17,White,Las Vegas,Nevada,3337.57,85134.03,Asia
1858,30,Male,Customer 1858,1981-05-28,Hispanic,Atlanta,Georgia,5781.58,144571.96,Hawaii
1859,70,Male,Customer 1859,1967-10-19,Other,Portland,Oregon,7133.6,102365.7,Alaska
1860,70,Female,Customer 1860,1990-09-15,White,Atlanta,Georgia,3292.24,30215.18,Europe
1861,45,Female,Customer 1861,2003-07-21,Other,Los Angeles,California,5793.94,30853.65,Hawaii
1862,38,Male,Customer 1862,1970-09-27,Other,Denver,Colorado,5223.3,99914.38,South America
1863,70,Female,Customer 1863,2000-02-12,Asian,San Antonio,Texas,5291.77,139306.98,Asia
1864,19,Male,Customer 1864,2000-09-09,Asian,Boston,Massachusetts,9048.17,105343.28,Europe
1865,31,Female,Customer 1865,1986-10-14,White,New Orleans,Louisiana,5665.7,113930.67,Middle East & Africa
1866,57,Male,Customer 1866,1954-04-08,Asian,Phoenix,Arizona,8169.96,95476.55,Europe
1867,76,Male,Customer 1867,1955-08-11,Hispanic,New York,New York,6083.63,89236.96,Europe
1868,50,Male,Customer 1868,1962-02-07,Other,Atlanta,Georgia,6522.55,91425.39,South America
1869,65,Male,Customer 1869,2001-03-06,Asian,Austin,Texas,3043.2,147163.89,South America
1870,27,Female,Customer 1870,2002-04-17,Black,Seattle,Washington,6455.48,76224.13,Middle East & Africa
1871,30,Male,Customer 1871,1977-12-02,Other,Miami,Florida,1447.83,105183.57,Asia
1872,68,Female,Customer 1872,1982-04-27,Asian,Dallas,Texas,4512.04,61406.49,South America
1873,19,Female,Customer 1873,1966-09-25,Hispanic,Nashville,Tennessee,7001.98,97184.65,Alaska
1874,48,Female,Customer 1874,1951-12-11,Asian,Boston,Massachusetts,9237.16,25997.71,Middle East & Africa
1875,45,Male,Customer 1875,1987-08-02,Asian,Atlanta,Georgia,4362.7,123495.68,Asia
1876,37,Male,Customer 1876,1965-06-14,Black,Boston,Massachusetts,6981.18,65826.76,South America
1877,49,Female,Customer 1877,1979-11-10,Hispanic,New York,New York,4312.71,44449.36,Hawaii
1878,38,Male,Customer 1878,1992-03-07,Other,Las Vegas,Nevada,1196.3,89360.85,Asia
1879,67,Male,Customer 1879,1962-01-24,Hispanic,Las Vegas,Nevada,2436.81,91672.45,Hawaii
1880,22,Male,Customer 1880,1989-04-07,White,San Antonio,Texas,4807.41,59724.22,Europe
1881,29,Female,Customer 1881,2002-06-12,Asian,Philadelphia,Pennsylvania,6351.68,86418.94,Middle East & Africa
1882,22,Female,Customer 1882,1974-09-13,Black,Miami,Florida,7437.42,131484.16,Europe
1883,78,Male,Customer 1883,1989-10-22,White,Portland,Oregon,3530.24,55558.4,Middle East & Africa
1884,69,Male,Customer 1884,2002-07-12,Hispanic,Nashville,Tennessee,8009.96,124032.94,Europe
1885,48,Female,Customer 1885,1967-05-10,Hispanic,Nashville,Tennessee,4984.05,37645.18,South America
1886,55,Female,Customer 1886,2002-03-02,Black,Los Angeles,California,8345.91,64568.01,Europe
1887,60,Female,Customer 1887,1990-10-16,Black,Phoenix,Arizona,4143.32,70739.46,Asia
1888,42,Male,Customer 1888,1952-05-02,White,San Diego,California,7732.31,111704.94,Asia
1889,34,Female,Customer 1889,1961-04-25,Hispanic,San Diego,California,8622.18,126914.58,Asia
1890,30,Male,Customer 1890,1972-06-06,Asian,Las Vegas,Nevada,3474.81,27591.73,Alaska
1891,20,Male,Customer 1891,1976-12-18,Asian,Nashville,Tennessee,5417.18,100689.41,Asia
1892,24,Female,Customer 1892,1978-08-01,White,Boston,Massachusetts,1534.77,133279.0,Middle East & Africa
1893,22,Male,Customer 1893,1964-07-12,Black,New York,New York,7179.51,33472.36,Europe
1894,33,Female,Customer 1894,1986-06-24,Black,Dallas,Texas,3438.72,43262.5,Alaska
1895,36,Male,Customer 1895,1982-04-26,Asian,Portland,Oregon,9320.22,111106.3,Alaska
1896,26,Male,Customer 1896,2004-10-14,Other,New York,New York,1221.27,92537.34,Alaska
1897,74,Male,Customer 1897,1953-10-01,Asian,Denver,Colorado,3253.89,128703.68,Asia
1898,66,Male,Customer 1898,1974-01-01,Hispanic,Las Vegas,Nevada,3854.85,60029.81,Hawaii
1899,46,Male,Customer 1899,1956-05-17,Hispanic,Philadelphia,Pennsylvania,2461.38,50642.77,South America
1900,37,Male,Customer 1900,1999-11-13,White,Philadelphia,Pennsylvania,1029.4,60334.15,South America
1901,24,Female,Customer 1901,1986-07-18,Other,Seattle,Washington,5746.04,20470.16,Hawaii
1902,44,Male,Customer 1902,1974-12-06,White,Los Angeles,California,6427.15,121839.73,Middle East & Africa
1903,25,Male,Customer 1903,2001-04-05,White,Philadelphia,Pennsylvania,4792.74,76189.74,South America
1904,51,Male,Customer 1904,1999-06-27,Asian,New Orleans,Louisiana,4324.21,119958.09,South America
1905,71,Female,Customer 1905,1988-05-07,Other,Nashville,Tennessee,1195.85,146042.6,Middle East & Africa
1906,75,Female,Customer 1906,1990-01-08,Other,San Francisco,California,2550.37,84974.46,Middle East & Africa
1907,62,Female,Customer 1907,1951-08-24,Other,Philadelphia,Pennsylvania,9023.74,22637.85,Alaska
1908,24,Male,Customer 1908,1955-10-15,Asian,Seattle,Washington,7190.98,43099.99,Asia
1909,34,Female,Customer 1909,1954-11-14,Other,New Orleans,Louisiana,1189.74,23296.82,Hawaii
1910,28,Male,Customer 1910,2002-11-02,White,Los Angeles,California,8087.34,92348.52,Middle East & Africa
1911,60,Female,Customer 1911,1977-08-11,White,Houston,Texas,2564.62,145473.77,South America
1912,70,Female,Customer 1912,1964-07-26,Asian,Atlanta,Georgia,7067.91,80891.62,South America
1913,27,Male,Customer 1913,1994-12-10,Asian,Chicago,Illinois,6332.29,38615.78,Asia
1914,62,Male,Customer 1914,1978-03-17,Asian,Seattle,Washington,7101.19,87756.2,Hawaii
1915,43,Male,Customer 1915,1973-12-26,Hispanic,Phoenix,Arizona,4615.6,100951.66,Europe
1916,71,Female,Customer 1916,1966-05-13,White,Phoenix,Arizona,2267.08,24383.55,Asia
1917,59,Male,Customer 1917,2002-07-26,Asian,Chicago,Illinois,1842.09,67540.06,South America
1918,78,Female,Customer 1918,1972-07-13,Asian,Chicago,Illinois,7026.71,110554.76,Asia
1919,76,Male,Customer 1919,1972-10-12,Asian,Dallas,Texas,2548.04,23085.37,Europe
